
aaahoj
08:E3:68:0C;302;2015-08-13T19:03:19.432473
E4:F6:9E:22;302;2015-08-13T19:03:20.910185
08:E3:29:8C;302;2015-08-17T17:04:18.583844
E4:F6:AF:A2;302;2015-08-17T17:04:19.854144
08:E3:29:8C;302;2015-08-17T17:04:20.839138
E4:F6:AF:A2;302;2015-08-17T17:04:21.903815
08:E3:29:8C;302;2015-08-17T17:04:22.926438
E4:F6:AF:A2;302;2015-08-17T17:04:32.314335
E4:F6:AF:A2;302;2015-08-17T17:04:34.219392
E4:F6:AF:A2;302;2015-08-17T17:04:36.385733
E4:F6:AF:A2;302;2015-08-17T17:04:37.420115
E4:F6:AF:A2;302;2015-08-17T17:04:38.409123
E4:F6:AF:A2;302;2015-08-17T17:04:40.695180
E4:F6:AF:A2;302;2015-08-17T17:04:42.864157
08:E3:29:8C;302;2015-08-17T17:04:47.765043
08:E3:29:8C;302;2015-08-17T17:04:49.172737
E4:F6:AF:A2;302;2015-08-17T17:01:06.900488
08:E3:29:8C;302;2015-08-17T17:01:08.366788
08:E3:59:3C;301;2015-08-18T18:00:46.502728
08:E3:59:3C;301;2015-08-18T18:00:48.820642
08:E3:59:3C;301;2015-08-18T18:00:50.638835
08:E3:C0:1C;301;2015-08-18T18:11:22.909062
08:E3:C0:1C;301;2015-08-18T18:11:23.665860
08:E3:C0:1C;301;2015-08-18T18:11:24.422289
08:E3:C0:1C;301;2015-08-18T18:11:25.183203
08:E3:C0:1C;301;2015-08-18T18:11:25.940816
08:E3:C0:1C;301;2015-08-18T18:11:26.697814
08:E3:C0:1C;301;2015-08-18T18:11:27.454287
08:E3:C0:1C;301;2015-08-18T18:11:28.225827
08:E3:C0:1C;301;2015-08-18T18:11:28.993348
08:E3:C0:1C;301;2015-08-18T18:11:29.749734
08:E3:C0:1C;301;2015-08-18T18:11:30.506299
08:E3:C0:1C;301;2015-08-18T18:11:31.262275
08:E3:C0:1C;301;2015-08-18T18:11:32.019257
08:E3:C0:1C;301;2015-08-18T18:11:32.775902
08:E3:C0:1C;301;2015-08-18T18:11:33.532116
08:E3:C0:1C;301;2015-08-18T18:11:34.288652
08:E3:C0:1C;301;2015-08-18T18:11:35.045263
08:E3:C0:1C;301;2015-08-18T18:11:35.801690
08:E3:C0:1C;301;2015-08-18T18:11:36.557540
08:E3:C0:1C;301;2015-08-18T18:11:37.313378
08:E3:C0:1C;301;2015-08-18T18:11:38.069828
08:E3:C0:1C;301;2015-08-18T18:11:38.826343
08:E3:C0:1C;301;2015-08-18T18:11:39.582213
08:E3:C0:1C;301;2015-08-18T18:11:40.338660
08:E3:C0:1C;301;2015-08-18T18:11:41.095182
08:E3:C0:1C;301;2015-08-18T18:11:41.851879
08:E3:C0:1C;301;2015-08-18T18:11:42.608163
08:E3:C0:1C;301;2015-08-18T18:11:43.364714
08:E3:C0:1C;301;2015-08-18T18:11:44.121165
08:E3:C0:1C;301;2015-08-18T18:11:44.877426
08:E3:C0:1C;301;2015-08-18T18:11:45.638452
08:E3:C0:1C;301;2015-08-18T18:11:46.398138
08:E3:C0:1C;301;2015-08-18T18:11:47.154638
08:E3:C0:1C;301;2015-08-18T18:11:47.910975
08:E3:C0:1C;301;2015-08-18T18:11:48.667297
08:E3:C0:1C;301;2015-08-18T18:11:49.423752
08:E3:C0:1C;301;2015-08-18T18:11:50.180327
08:E3:C0:1C;301;2015-08-18T18:11:50.936197
08:E3:C0:1C;301;2015-08-18T18:11:51.692770
08:E3:C0:1C;301;2015-08-18T18:11:52.449301
08:E3:C0:1C;301;2015-08-18T18:11:53.205975
08:E3:C0:1C;301;2015-08-18T18:11:53.962427
08:E3:C0:1C;301;2015-08-18T18:11:54.718850
08:E3:C0:1C;301;2015-08-18T18:11:55.476064
08:E3:C0:1C;301;2015-08-18T18:11:56.241141
08:E3:C0:1C;301;2015-08-18T18:11:56.999087
08:E3:C0:1C;301;2015-08-18T18:11:57.755488
08:E3:C0:1C;301;2015-08-18T18:11:58.511844
08:E3:C0:1C;301;2015-08-18T18:11:59.268196
08:E3:C0:1C;301;2015-08-18T18:12:00.024786
08:E3:29:8C;302;2015-08-17T17:02:33.075348
E4:F6:AF:A2;302;2015-08-17T17:02:37.155652
08:E3:29:8C;302;2015-08-17T17:02:39.199881
E4:F6:AF:A2;302;2015-08-17T17:02:40.381887
08:E3:29:8C;302;2015-08-17T17:02:41.690706
E4:F6:AF:A2;302;2015-08-17T17:02:42.912356
08:E3:29:8C;302;2015-08-17T17:02:44.182393
E4:F6:AF:A2;302;2015-08-17T17:02:45.255481
08:E3:29:8C;302;2015-08-17T17:02:55.532979
E4:F6:AF:A2;302;2015-08-17T17:02:57.800774
08:E3:29:8C;302;2015-08-17T17:02:59.387412
08:E3:29:8C;302;2015-08-17T17:03:00.151732
E4:F6:AF:A2;302;2015-08-17T17:03:01.142480
08:E3:29:8C;302;2015-08-17T17:00:06.924443
E4:F6:AF:A2;302;2015-08-17T17:00:07.996120
08:E3:29:8C;302;2015-08-17T17:00:09.057304
E4:F6:AF:A2;302;2015-08-17T17:00:10.147508
E4:F6:AF:A2;302;2015-08-17T17:00:10.926750
E4:F6:AF:A2;302;2015-08-17T17:00:11.695096
E4:F6:AF:A2;302;2015-08-17T17:00:12.459268
E4:F6:AF:A2;302;2015-08-17T17:00:13.223401
08:E3:29:8C;302;2015-08-17T17:00:14.239224
08:E3:29:8C;302;2015-08-17T17:00:15.003388
08:E3:29:8C;302;2015-08-17T17:00:15.769026
08:E3:29:8C;302;2015-08-17T17:00:19.266673
08:E3:29:8C;302;2015-08-17T17:00:20.030951
08:E3:29:8C;302;2015-08-17T17:00:20.795017
08:E3:29:8C;302;2015-08-17T17:00:21.559232
08:E3:29:8C;302;2015-08-17T17:00:22.323585
08:E3:29:8C;302;2015-08-17T17:00:23.087808
08:E3:29:8C;302;2015-08-17T17:00:23.851998
E4:F6:AF:A2;302;2015-08-17T17:00:25.173109
08:E3:29:8C;302;2015-08-17T17:00:26.258262
E4:F6:AF:A2;302;2015-08-17T17:00:27.376887
08:E3:29:8C;302;2015-08-17T17:00:28.446515
E4:F6:AF:A2;302;2015-08-17T17:00:29.497359
08:E3:29:8C;302;2015-08-17T17:00:30.536301
E4:F6:AF:A2;302;2015-08-17T17:00:31.382732
08:E3:29:8C;302;2015-08-17T17:00:32.185526
E4:F6:AF:A2;302;2015-08-17T17:00:33.220648
08:E3:29:8C;302;2015-08-17T17:00:34.085505
E4:F6:AF:A2;302;2015-08-17T17:00:35.169077
08:E3:29:8C;302;2015-08-17T17:00:36.076467
E4:F6:AF:A2;302;2015-08-17T17:00:36.907603
08:E3:29:8C;302;2015-08-17T17:00:37.788995
E4:F6:AF:A2;302;2015-08-17T17:00:38.624196
08:E3:29:8C;302;2015-08-17T17:00:39.461077
E4:F6:AF:A2;302;2015-08-17T17:00:40.496896
08:E3:29:8C;302;2015-08-17T17:00:41.344885
E4:F6:AF:A2;302;2015-08-17T17:00:42.427122
08:E3:29:8C;302;2015-08-17T17:00:43.234062
E4:F6:AF:A2;302;2015-08-17T17:00:44.268402
08:E3:29:8C;302;2015-08-17T17:00:45.278776
E4:F6:AF:A2;302;2015-08-17T17:00:46.092434
08:E3:29:8C;302;2015-08-17T17:00:46.857032
E4:F6:AF:A2;302;2015-08-17T17:00:47.687762
08:E3:29:8C;302;2015-08-17T17:00:48.537578
E4:F6:AF:A2;302;2015-08-17T17:00:49.940525
08:E3:29:8C;302;2015-08-17T17:00:50.825231
E4:F6:AF:A2;302;2015-08-17T17:00:51.677441
08:E3:29:8C;302;2015-08-17T17:00:52.492006
E4:F6:AF:A2;302;2015-08-17T17:00:53.257811
08:E3:29:8C;302;2015-08-17T17:00:54.315936
E4:F6:AF:A2;302;2015-08-17T17:00:55.342964
E4:F6:9E:22;302;2015-08-13T18:54:54.233620
08:E3:68:0C;302;2015-08-13T18:54:55.731822
08:E3:D6:6C;302;2015-08-13T19:07:08.745388
08:E2:F0:9C;302;2015-08-13T19:07:09.614791
E4:F1:CF:E2;302;2015-08-13T19:07:15.890255
08:E3:A3:EC;302;2015-08-13T19:07:16.834293
08:E3:68:0C;302;2015-08-13T19:05:50.204947
E4:F6:9E:22;302;2015-08-13T19:05:51.163768
08:E3:29:8C;302;2015-08-17T16:59:54.515649
E4:F6:AF:A2;302;2015-08-17T16:59:55.790582
08:E3:29:8C;302;2015-08-17T16:59:57.115928
E4:F6:AF:A2;302;2015-08-17T16:59:58.421357
08:E3:29:8C;302;2015-08-17T16:59:59.747268
E4:F6:AF:A2;302;2015-08-17T17:00:00.768492
08:E3:29:8C;302;2015-08-17T17:00:01.823678
E4:F6:AF:A2;302;2015-08-17T17:00:03.113419
08:E3:29:8C;302;2015-08-17T17:00:04.240958
E4:F6:AF:A2;302;2015-08-17T17:00:05.562427
08:E3:83:4C;302;2015-08-13T19:09:10.838839
08:E2:C3:3C;302;2015-08-13T19:09:12.044288
08:E2:CC:FC;302;2015-08-13T19:09:17.064935
08:E3:6A:DC;302;2015-08-13T19:09:18.523512
08:E3:29:FC;302;2015-08-13T19:09:25.124711
08:E3:A7:3C;302;2015-08-13T19:09:26.333525
08:E2:F9:6C;302;2015-08-13T19:09:30.091465
08:E3:B3:0C;302;2015-08-13T19:09:31.224934
08:E3:E5:0C;302;2015-08-13T19:09:34.673234
08:E2:C2:1C;302;2015-08-13T19:09:35.914795
08:E3:3B:AC;302;2015-08-13T18:46:45.054182
08:E3:09:2C;302;2015-08-13T18:46:46.549698
08:E3:59:3C;301;2015-08-18T18:04:03.024653
08:E3:59:3C;301;2015-08-18T18:04:03.781070
08:E3:59:3C;301;2015-08-18T18:04:04.537582
08:E3:59:3C;301;2015-08-18T18:04:05.294087
08:E3:59:3C;301;2015-08-18T18:04:06.050845
08:E3:59:3C;301;2015-08-18T18:04:06.806822
08:E3:59:3C;301;2015-08-18T18:04:07.564206
08:E3:59:3C;301;2015-08-18T18:04:08.320705
08:E3:59:3C;301;2015-08-18T18:04:09.076644
08:E3:59:3C;301;2015-08-18T18:04:09.833092
08:E3:59:3C;301;2015-08-18T18:04:10.589459
08:E3:59:3C;301;2015-08-18T18:04:11.345994
08:E3:59:3C;301;2015-08-18T18:04:12.102394
08:E3:59:3C;301;2015-08-18T18:04:12.858779
08:E3:59:3C;301;2015-08-18T18:04:13.622182
08:E3:59:3C;301;2015-08-18T18:04:19.427691
08:E3:59:3C;301;2015-08-18T18:04:20.185187
08:E3:59:3C;301;2015-08-18T18:04:20.942922
08:E3:59:3C;301;2015-08-18T18:04:21.698830
08:E3:59:3C;301;2015-08-18T18:04:22.455311
08:E3:59:3C;301;2015-08-18T18:04:23.212973
08:E3:59:3C;301;2015-08-18T18:04:23.968977
08:E3:59:3C;301;2015-08-18T18:04:24.725493
08:E3:59:3C;301;2015-08-18T18:04:25.487411
08:E3:59:3C;301;2015-08-18T18:04:26.244271
08:E3:59:3C;301;2015-08-18T18:04:27.000746
08:E3:59:3C;301;2015-08-18T18:04:27.757100
08:E3:59:3C;301;2015-08-18T18:04:28.513704
08:E3:59:3C;301;2015-08-18T18:04:29.270207
08:E3:59:3C;301;2015-08-18T18:04:30.026862
08:E3:59:3C;301;2015-08-18T18:04:30.783366
08:E3:59:3C;301;2015-08-18T18:04:31.539711
08:E3:59:3C;301;2015-08-18T18:04:32.296613
08:E3:59:3C;301;2015-08-18T18:04:33.052411
08:E3:59:3C;301;2015-08-18T18:04:33.808781
08:E3:59:3C;301;2015-08-18T18:04:34.564887
08:E2:CE:9C;302;2015-08-13T18:47:36.838740
08:E3:09:2C;302;2015-08-13T18:47:48.820195
08:E3:3B:AC;302;2015-08-13T18:47:50.035023
5F:16:62:42;302;2015-08-13T17:51:51.490275
5F:16:62:42;302;2015-08-13T17:57:02.827034
08:E3:66:BC;302;2015-08-13T18:18:25.284917
5F:16:62:42;302;2015-08-13T18:19:13.766649
08:E3:66:BC;302;2015-08-13T18:19:15.641225
5F:16:62:42;302;2015-08-13T18:19:17.160922
E4:F6:9E:22;302;2015-08-13T18:52:20.858413
08:E3:68:0C;302;2015-08-13T18:52:22.097613
08:E3:29:8C;302;2015-08-17T17:03:02.219238
E4:F6:AF:A2;302;2015-08-17T17:03:03.200465
08:E3:29:8C;302;2015-08-17T17:03:04.271995
E4:F6:AF:A2;302;2015-08-17T17:03:05.238118
08:E3:29:8C;302;2015-08-17T17:03:06.252581
E4:F6:AF:A2;302;2015-08-17T17:03:07.110977
08:E3:29:8C;302;2015-08-17T17:03:08.026969
08:E3:27:FC;302;2015-08-13T19:06:30.198493
08:E2:FC:AC;302;2015-08-13T19:06:31.382520
08:E3:37:4C;302;2015-08-13T19:06:37.434850
08:E2:D5:FC;302;2015-08-13T19:06:38.899314
08:E2:C9:AC;302;2015-08-13T19:06:47.315962
08:E2:AD:1C;302;2015-08-13T19:06:48.250115
08:E3:34:FC;302;2015-08-13T19:06:52.811732
08:E3:A8:7C;302;2015-08-13T19:06:53.764580
08:E2:DA:FC;302;2015-08-13T19:06:58.743137
08:E3:DD:FC;302;2015-08-13T19:07:01.443974
5F:16:62:42;302;2015-08-13T18:24:33.910851
08:E3:66:BC;302;2015-08-13T18:24:35.691400
08:E2:B9:BC;302;2015-08-13T18:26:21.610420
08:E2:F9:FC;302;2015-08-13T18:26:24.350814
08:E2:CB:4C;302;2015-08-13T18:26:30.901765
08:E2:E2:EC;302;2015-08-13T18:26:32.141108
08:E3:19:1C;302;2015-08-13T18:26:37.453480
08:E3:02:AC;302;2015-08-13T18:26:38.404107
08:E3:59:3C;301;2015-08-18T18:01:49.904737
08:E3:59:3C;301;2015-08-18T18:01:50.662044
08:E3:59:3C;301;2015-08-18T18:01:51.418487
08:E3:59:3C;301;2015-08-18T18:01:52.175036
08:E3:59:3C;301;2015-08-18T18:01:52.932316
08:E3:59:3C;301;2015-08-18T18:01:53.688694
08:E3:59:3C;301;2015-08-18T18:01:54.445184
08:E3:59:3C;301;2015-08-18T18:01:55.208500
08:E3:59:3C;301;2015-08-18T18:01:55.965091
08:E3:59:3C;301;2015-08-18T18:01:56.721450
08:E3:59:3C;301;2015-08-18T18:01:57.477867
08:E3:59:3C;301;2015-08-18T18:01:58.234567
08:E3:59:3C;301;2015-08-18T18:01:58.991064
08:E3:59:3C;301;2015-08-18T18:01:59.747500
08:E3:59:3C;301;2015-08-18T18:02:00.508603
08:E3:59:3C;301;2015-08-18T18:02:01.264810
08:E3:59:3C;301;2015-08-18T18:02:02.021283
08:E3:59:3C;301;2015-08-18T18:02:02.777480
08:E3:59:3C;301;2015-08-18T18:02:03.534534
08:E3:59:3C;301;2015-08-18T18:02:04.291026
08:E3:59:3C;301;2015-08-18T18:02:05.048093
08:E3:59:3C;301;2015-08-18T18:02:05.804737
08:E3:59:3C;301;2015-08-18T18:02:06.561162
08:E3:59:3C;301;2015-08-18T18:02:07.320776
08:E3:59:3C;301;2015-08-18T18:02:08.084688
08:E3:59:3C;301;2015-08-18T18:02:08.841262
08:E3:59:3C;301;2015-08-18T18:02:09.597661
08:E3:59:3C;301;2015-08-18T18:02:10.354243
08:E3:59:3C;301;2015-08-18T18:02:11.110667
08:E3:59:3C;301;2015-08-18T18:02:11.867217
08:E3:59:3C;301;2015-08-18T18:02:12.623758
08:E3:59:3C;301;2015-08-18T18:02:13.379658
08:E3:59:3C;301;2015-08-18T18:02:14.135601
08:E3:59:3C;301;2015-08-18T18:02:14.891533
08:E3:59:3C;301;2015-08-18T18:02:15.647431
08:E3:59:3C;301;2015-08-18T18:02:16.403447
08:E3:59:3C;301;2015-08-18T18:02:17.159344
08:E3:59:3C;301;2015-08-18T18:02:17.916011
08:E3:59:3C;301;2015-08-18T18:02:18.672799
08:E3:59:3C;301;2015-08-18T18:02:19.429330
08:E3:59:3C;301;2015-08-18T18:02:20.185896
08:E3:59:3C;301;2015-08-18T18:02:20.942287
08:E3:59:3C;301;2015-08-18T18:02:21.698580
